# Reynolds number time series
# <Re(t)> averaged between 100.000000 and 400.000000 with sampling frequency 1.000000
# time		 Re_uMag(t)	 <Re_uMag(t)>	 Re_uxMag(t)	 <Re_uxMag(t)>	 Re_uzMag(t)	 <Re_uzMag(t)>	  Re_uRMS(t)	 <Re_uRMS(t)>	 Re_uxRMS(t)	 <Re_uxRMS(t)>	 Re_uzRMS(t)	 <Re_uzRMS(t)>	 
390.000000	 1546.648045	 1461.705872	 1417.750031	 1303.406765	 1164.978381	 1161.605117	 1699.284963	 1572.921225	 1648.076388	 1503.456537	 1370.135091	 1344.300116	 
391.000000	 1531.541668	 1461.901831	 1397.645034	 1303.674463	 1163.463122	 1161.610637	 1683.400134	 1573.217305	 1636.973899	 1503.843211	 1364.498885	 1344.368693	 
392.000000	 1512.287072	 1462.040751	 1394.711578	 1303.853167	 1161.924908	 1161.610910	 1673.336733	 1573.453720	 1632.155705	 1504.169250	 1360.796335	 1344.424350	 
393.000000	 1496.105032	 1462.123176	 1382.787823	 1303.965854	 1160.724508	 1161.607188	 1662.524129	 1573.627890	 1626.756978	 1504.426579	 1357.990051	 1344.470166	 
394.000000	 1482.471682	 1462.169275	 1362.410430	 1304.048534	 1159.762243	 1161.600453	 1646.407974	 1573.749298	 1613.586491	 1504.624245	 1353.501691	 1344.500717	 
395.000000	 1476.667417	 1462.168051	 1342.015358	 1304.073061	 1158.908529	 1161.591239	 1627.150224	 1573.811379	 1594.744271	 1504.755317	 1347.740024	 1344.511661	 
396.000000	 1463.658313	 1462.116012	 1321.843242	 1304.000092	 1158.512850	 1161.580874	 1611.815814	 1573.792861	 1576.108659	 1504.795611	 1345.799099	 1344.515996	 
397.000000	 1451.438955	 1462.054383	 1297.101055	 1303.858349	 1158.915918	 1161.571932	 1589.732851	 1573.699022	 1557.158941	 1504.746841	 1348.258875	 1344.528556	 
398.000000	 1462.509766	 1462.031244	 1274.470905	 1303.755846	 1159.952225	 1161.566354	 1560.810213	 1573.612581	 1528.448185	 1504.687429	 1352.186877	 1344.554099	 
399.000000	 1477.720080	 1462.072303	 1308.691163	 1303.769164	 1160.817193	 1161.563447	 1582.464229	 1573.642087	 1517.576523	 1504.727954	 1355.890407	 1344.591434	 
400.000000	 1502.188109	 1462.185911	 1352.628770	 1303.926274	 1160.797186	 1161.560343	 1633.573443	 1573.839968	 1560.544554	 1504.889976	 1357.593368	 1344.633857	 
